Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product Origin Country,Product Material,Product Collection Id,Product Type Id,Product Discountable,Product External Id,Product Created At,Product Deleted At,Product Hs Code,Product Image 1,Product Image 2,Product Is Giftcard,Product Mid Code,Product Sales Channel 1,Product Tag 1,Product Tag 2,Product Updated At,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price AUD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Black_Charcoal_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,3XL / Black/Charcoal,9401042667274,,,,,true,false,9401042667274,,,,,,,Size,3XL,Colour,Black/Charcoal,,36.95,,,1,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Black_Charcoal_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,4XL / Black/Charcoal,9401042667281,,,,,true,false,9401042667281,,,,,,,Size,4XL,Colour,Black/Charcoal,,36.95,,,2,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Black_Charcoal_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,5XL / Black/Charcoal,9401042667298,,,,,true,false,9401042667298,,,,,,,Size,5XL,Colour,Black/Charcoal,,36.95,,,3,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Black_Charcoal_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,7XL / Black/Charcoal,9401042667304,,,,,true,false,9401042667304,,,,,,,Size,7XL,Colour,Black/Charcoal,,36.95,,,4,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Black_Charcoal_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,L / Black/Charcoal,9401042667311,,,,,true,false,9401042667311,,,,,,,Size,L,Colour,Black/Charcoal,,36.95,,,5,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Black_Charcoal_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,M / Black/Charcoal,9401042667328,,,,,true,false,9401042667328,,,,,,,Size,M,Colour,Black/Charcoal,,36.95,,,6,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Black_Charcoal_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,S / Black/Charcoal,9401042667335,,,,,true,false,9401042667335,,,,,,,Size,S,Colour,Black/Charcoal,,36.95,,,7,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Black_Charcoal_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,XL / Black/Charcoal,9401042667342,,,,,true,false,9401042667342,,,,,,,Size,XL,Colour,Black/Charcoal,,36.95,,,8,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Black_Charcoal_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,XS / Black/Charcoal,9401042667359,,,,,true,false,9401042667359,,,,,,,Size,XS,Colour,Black/Charcoal,,36.95,,,9,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Black_Charcoal_01_MfuDH2g.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Black_Charcoal_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,XXS / Black/Charcoal,9401042667366,,,,,true,false,9401042667366,,,,,,,Size,XXS,Colour,Black/Charcoal,,36.95,,,10,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Charcoal_Black_01_yKvi4Oq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,2XL / Charcoal/Black,9401042667373,,,,,true,false,9401042667373,,,,,,,Size,2XL,Colour,Charcoal/Black,,36.95,,,11,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Charcoal_Black_01_yKvi4Oq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,3XL / Charcoal/Black,9401042667380,,,,,true,false,9401042667380,,,,,,,Size,3XL,Colour,Charcoal/Black,,36.95,,,12,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Charcoal_Black_01_yKvi4Oq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,4XL / Charcoal/Black,9401042667397,,,,,true,false,9401042667397,,,,,,,Size,4XL,Colour,Charcoal/Black,,36.95,,,13,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Charcoal_Black_01_yKvi4Oq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,5XL / Charcoal/Black,9401042667403,,,,,true,false,9401042667403,,,,,,,Size,5XL,Colour,Charcoal/Black,,36.95,,,14,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Charcoal_Black_01_yKvi4Oq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,7XL / Charcoal/Black,9401042667410,,,,,true,false,9401042667410,,,,,,,Size,7XL,Colour,Charcoal/Black,,36.95,,,15,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Charcoal_Black_01_yKvi4Oq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,L / Charcoal/Black,9401042667427,,,,,true,false,9401042667427,,,,,,,Size,L,Colour,Charcoal/Black,,36.95,,,16,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Charcoal_Black_01_yKvi4Oq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,M / Charcoal/Black,9401042667434,,,,,true,false,9401042667434,,,,,,,Size,M,Colour,Charcoal/Black,,36.95,,,17,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Charcoal_Black_01_yKvi4Oq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,S / Charcoal/Black,9401042667441,,,,,true,false,9401042667441,,,,,,,Size,S,Colour,Charcoal/Black,,36.95,,,18,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Charcoal_Black_01_yKvi4Oq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,XL / Charcoal/Black,9401042667458,,,,,true,false,9401042667458,,,,,,,Size,XL,Colour,Charcoal/Black,,36.95,,,19,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Charcoal_Black_01_yKvi4Oq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,XS / Charcoal/Black,9401042667465,,,,,true,false,9401042667465,,,,,,,Size,XS,Colour,Charcoal/Black,,36.95,,,20,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Charcoal_Black_01_ES45jtc.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Charcoal_Black_01_yKvi4Oq.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,XXS / Charcoal/Black,9401042667472,,,,,true,false,9401042667472,,,,,,,Size,XXS,Colour,Charcoal/Black,,36.95,,,21,,
,syzmik-unisex-zip-front-multi-pocket-hoodie-zt468,Syzmik Unisex Zip Front Multi-Pocket Hoodie ZT468,,"Sizes: XXS - 5XL, 7XL; Fabric: 55% Cotton, 45% Polyester, 320 GSM; Features: Heavy weight fabric with soft brushed lining for comfort and warmth, Extra heavy weight ribbed knit on hem and cuffs, Full zip through opening, Woven arm pen pocket in contrast fabric, Safety drawstring to prevent catching, 2 Side hip pockets with quick close tape closure for mobile phone and tools, 2 Kangaroo pockets to keep your hands warm even on the coldest days, Mesh hood lining, Reinforced at all key stress points with bar tacks;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Navy_Charcoal_01_VXnGh2Y.jpg,,,,,,"55% Cotton, 45% Polyester, 320 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Talent_Navy_Charcoal_01_VXnGh2Y.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT468_Product_Navy_Charcoal_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,2XL / Navy/Charcoal,9401042667151,,,,,true,false,9401042667151,,,,,,,Size,2XL,Colour,Navy/Charcoal,,36.95,,,22,,
